sourceId,districtGu,name,lat,lng,featureType,stairsState,priority,priorityScore,reviewStatus,reviewReason,workset,decision,decisionConfidence,decisionReasonCode,widthMeter,areaSquareMeter,ufid,nearestRoadDistanceM,nearestRoadSourceId,nearestRoadName,nearestRoadWidthMeter,nearestRoadPavement,nearestCrosswalkDistanceM,nearestCrosswalkSourceId,nearestCrosswalkLabel,nearCrosswalk30m,nearestFacilityDistanceM,nearestFacilitySourceId,nearestFacilityName,nearestFacilityCategory,nearFacility50m,duplicateClusterId,duplicateClusterSize,adoptionPolicy,kakaoMapUrl,kakaoRoadviewUrl,geometryWkt
stairs:1260,남구,계단,35.1325410,129.1156760,STAIRS,YES,P2,45,CANDIDATE,"도로 polygon 20m 이내, 편의시설 50m 이내, 폭/면적 기준 큼",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,1.80,138.21,100035913045C03910100000000021445,16.4,busan-road-polygon:123593,,26.3,RDQ006,61.2,crosswalk:907,메트로 외곽도로 2지점,false,36.1,barrier_free_facility:5847,용호만유람선터미널1,행정·공공기관,true,STC-1121,1,계단 후보 P1/P2 채택 후보,"https://map.kakao.com/link/map/35.1325410,129.1156760","https://map.kakao.com/link/roadview/35.1325410,129.1156760",POINT (129.1156760 35.1325410)
stairs:1192,남구,계단,35.1359724,129.0769428,STAIRS,YES,P2,40,CANDIDATE,"도로 polygon 20m 이내, 편의시설 50m 이내",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,1.90,44.08,100035913044C03910100000000021229,7.2,busan-road-polygon:118762,,3.0,RDQ006,190.6,crosswalk:999,대림맨션,false,47.1,barrier_free_facility:5916,문현3동 경로당,복지·돌봄,true,STC-1063,1,계단 후보 P1/P2 채택 후보,"https://map.kakao.com/link/map/35.1359724,129.0769428","https://map.kakao.com/link/roadview/35.1359724,129.0769428",POINT (129.0769428 35.1359724)
stairs:1280,동구,계단,35.1142547,129.0364537,STAIRS,YES,P1,70,CANDIDATE,"도로 polygon 5m 이내, 편의시설 50m 이내, 폭/면적 기준 큼",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,2.20,534.54,100035913052C03910100000000019904,3.8,busan-road-polygon:124615,,1.5,RDQ006,262.1,crosswalk:3774,영주로타리,false,11.8,accommodation:130,모닝듀 게스트 하우스(모닝듀),숙박,true,STC-1141,1,계단 후보 P1/P2 채택 후보,"https://map.kakao.com/link/map/35.1142547,129.0364537","https://map.kakao.com/link/roadview/35.1142547,129.0364537",POINT (129.0364537 35.1142547)
stairs:1297,동구,계단,35.1359202,129.0520539,STAIRS,YES,P1,65,CANDIDATE,"도로 polygon 5m 이내, 편의시설 50m 이내",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,1.00,26.70,100035913043C03910100000000020877,3.3,busan-road-polygon:129414,,6.0,RDQ006,285.4,crosswalk:1684,좌천삼익가구,false,49.8,public_toilet:215,좌천체육공원,화장실,true,STC-1158,1,계단 후보 P1/P2 채택 후보,"https://map.kakao.com/link/map/35.1359202,129.0520539","https://map.kakao.com/link/roadview/35.1359202,129.0520539",POINT (129.0520539 35.1359202)
stairs:1308,동구,계단,35.1382787,129.0538282,STAIRS,YES,P1,60,CANDIDATE,도로 polygon과 겹침,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,0.00,15.61,100035913043C03910100000000021155,0.0,busan-road-polygon:128702,,12.0,RDQ006,224.9,crosswalk:1658,삼일극장(직결:동구청),false,123.7,public_toilet:165,동구도서관 1층,화장실,false,STC-1169,1,계단 후보 P1/P2 채택 후보,"https://map.kakao.com/link/map/35.1382787,129.0538282","https://map.kakao.com/link/roadview/35.1382787,129.0538282",POINT (129.0538282 35.1382787)
stairs:1309,동구,반야사,35.1380362,129.0539453,STAIRS,YES,P1,60,CANDIDATE,도로 polygon과 겹침,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,0.00,16.33,100035913043C03910100000000021156,0.0,busan-road-polygon:129282,,2.2,RDQ006,215.0,crosswalk:1658,삼일극장(직결:동구청),false,131.7,public_toilet:165,동구도서관 1층,화장실,false,STC-1170,1,계단 후보 P1/P2 채택 후보,"https://map.kakao.com/link/map/35.1380362,129.0539453","https://map.kakao.com/link/roadview/35.1380362,129.0539453",POINT (129.0539453 35.1380362)
stairs:1315,동구,계단,35.1350502,129.0526877,STAIRS,YES,P1,55,CANDIDATE,"도로 polygon 5m 이내, 폭/면적 기준 큼",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,3.00,41.07,100035913043C03910100000000021164,1.2,busan-road-polygon:129315,,7.5,RDQ006,202.6,crosswalk:1684,좌천삼익가구,false,158.9,public_toilet:215,좌천체육공원,화장실,false,STC-1176,1,계단 후보 P1/P2 채택 후보,"https://map.kakao.com/link/map/35.1350502,129.0526877","https://map.kakao.com/link/roadview/35.1350502,129.0526877",POINT (129.0526877 35.1350502)
stairs:1321,동구,계단,35.1408063,129.0529836,STAIRS,YES,P1,55,CANDIDATE,"도로 polygon 5m 이내, 폭/면적 기준 큼",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,3.00,242.77,100035913043C03910100000000021170,1.4,busan-road-polygon:129588,,4.0,RDQ006,302.3,crosswalk:1691,범일로타리,false,238.0,public_toilet:448,호천생활문화센터,화장실,false,STC-1182,1,계단 후보 P1/P2 채택 후보,"https://map.kakao.com/link/map/35.1408063,129.0529836","https://map.kakao.com/link/roadview/35.1408063,129.0529836",POINT (129.0529836 35.1408063)
stairs:1303,동구,계단,35.1340887,129.0578903,STAIRS,YES,P1,55,CANDIDATE,"도로 polygon 5m 이내, 폭/면적 기준 큼",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,1.90,53.30,100035913043C03910100000000021142,1.5,busan-road-polygon:128982,,30.2,RDQ006,112.8,crosswalk:1712,자성대,false,210.1,public_toilet:243,범일2동 행정복지센터 1층,화장실,false,STC-1164,1,계단 후보 P1/P2 채택 후보,"https://map.kakao.com/link/map/35.1340887,129.0578903","https://map.kakao.com/link/roadview/35.1340887,129.0578903",POINT (129.0578903 35.1340887)
stairs:1293,동구,계단,35.1349186,129.0510377,STAIRS,YES,P1,55,CANDIDATE,"도로 polygon 5m 이내, 폭/면적 기준 큼",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,1.60,73.47,100035913043C03910100000000020873,1.7,busan-road-polygon:129420,,1.7,RDQ006,313.8,crosswalk:1689,좌천로타리,false,148.0,public_toilet:215,좌천체육공원,화장실,false,STC-1154,1,계단 후보 P1/P2 채택 후보,"https://map.kakao.com/link/map/35.1349186,129.0510377","https://map.kakao.com/link/roadview/35.1349186,129.0510377",POINT (129.0510377 35.1349186)
stairs:1265,동구,계단,35.1250615,129.0341695,STAIRS,YES,P1,55,CANDIDATE,"도로 polygon 5m 이내, 폭/면적 기준 큼",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,0.00,358.60,100035913042C03910100000000008993,1.9,busan-road-polygon:124641,,1.5,RDQ006,116.7,crosswalk:1670,초량6동새마을금고,false,352.1,barrier_free_facility:2859,초량4동선화경로당,복지·돌봄,false,STC-1126,1,계단 후보 P1/P2 채택 후보,"https://map.kakao.com/link/map/35.1250615,129.0341695","https://map.kakao.com/link/roadview/35.1250615,129.0341695",POINT (129.0341695 35.1250615)
stairs:1325,동구,계단,35.1224312,129.0347707,STAIRS,YES,P1,55,CANDIDATE,"도로 polygon 5m 이내, 폭/면적 기준 큼",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,0.00,152.99,100035913052C03910100000000021407,2.2,busan-road-polygon:125421,,1.5,RDQ006,171.1,crosswalk:1657,선화여상,false,60.3,barrier_free_facility:2859,초량4동선화경로당,복지·돌봄,false,STC-1186,1,계단 후보 P1/P2 채택 후보,"https://map.kakao.com/link/map/35.1224312,129.0347707","https://map.kakao.com/link/roadview/35.1224312,129.0347707",POINT (129.0347707 35.1224312)
stairs:1311,동구,계단,35.1343884,129.0571057,STAIRS,YES,P1,55,CANDIDATE,"도로 polygon 5m 이내, 폭/면적 기준 큼",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,0.00,76.86,100035913043C03910100000000021160,2.8,busan-road-polygon:128982,,30.2,RDQ006,180.3,crosswalk:1711,자성대,false,213.2,public_toilet:194,좌천동우체국 1층,화장실,false,STC-1172,1,계단 후보 P1/P2 채택 후보,"https://map.kakao.com/link/map/35.1343884,129.0571057","https://map.kakao.com/link/roadview/35.1343884,129.0571057",POINT (129.0571057 35.1343884)
stairs:1305,동구,계단,35.1350059,129.0538292,STAIRS,YES,P1,55,CANDIDATE,"도로 polygon 5m 이내, 폭/면적 기준 큼",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,1.30,54.84,100035913043C03910100000000021152,3.2,busan-road-polygon:128691,,6.0,RDQ006,99.0,crosswalk:1684,좌천삼익가구,false,91.5,public_toilet:174,도시철도 좌천역,화장실,false,STC-1166,1,계단 후보 P1/P2 채택 후보,"https://map.kakao.com/link/map/35.1350059,129.0538292","https://map.kakao.com/link/roadview/35.1350059,129.0538292",POINT (129.0538292 35.1350059)
stairs:1319,동구,계단,35.1363992,129.0543305,STAIRS,YES,P1,55,CANDIDATE,"도로 polygon 5m 이내, 폭/면적 기준 큼",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,3.00,216.14,100035913043C03910100000000021168,3.9,busan-road-polygon:129304,,1.5,RDQ005,180.5,crosswalk:1684,좌천삼익가구,false,51.9,barrier_free_facility:3005,좌일경로당,복지·돌봄,false,STC-1180,1,계단 후보 P1/P2 채택 후보,"https://map.kakao.com/link/map/35.1363992,129.0543305","https://map.kakao.com/link/roadview/35.1363992,129.0543305",POINT (129.0543305 35.1363992)
stairs:1274,동구,계단,35.1163014,129.0345570,STAIRS,YES,P1,55,CANDIDATE,"도로 polygon 5m 이내, 폭/면적 기준 큼",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,8.30,129.07,100035913052C03910100000000019875,4.0,busan-road-polygon:124497,,2.3,RDQ006,134.2,crosswalk:1660,동일파크맨션,false,117.7,tourist_spot:104,168계단,관광지,false,STC-1135,1,계단 후보 P1/P2 채택 후보,"https://map.kakao.com/link/map/35.1163014,129.0345570","https://map.kakao.com/link/roadview/35.1163014,129.0345570",POINT (129.0345570 35.1163014)
stairs:1310,동구,계단,35.1344166,129.0581168,STAIRS,YES,P1,55,CANDIDATE,"도로 polygon 5m 이내, 폭/면적 기준 큼",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,0.00,56.37,100035913043C03910100000000021159,4.3,busan-road-polygon:128982,,30.2,RDQ006,88.1,crosswalk:1711,자성대,false,173.6,public_toilet:243,범일2동 행정복지센터 1층,화장실,false,STC-1171,1,계단 후보 P1/P2 채택 후보,"https://map.kakao.com/link/map/35.1344166,129.0581168","https://map.kakao.com/link/roadview/35.1344166,129.0581168",POINT (129.0581168 35.1344166)
stairs:1348,동구,계단,35.1289326,129.0425372,STAIRS,YES,P1,55,CANDIDATE,"도로 polygon 5m 이내, 폭/면적 기준 큼",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,1.10,84.90,100035913042C03910100000000021435,4.4,busan-road-polygon:127701,,1.5,RDQ005,222.3,crosswalk:1659,수정4동사무소,false,98.6,public_toilet:162,수정동우체국 1층,화장실,false,STC-1209,1,계단 후보 P1/P2 채택 후보,"https://map.kakao.com/link/map/35.1289326,129.0425372","https://map.kakao.com/link/roadview/35.1289326,129.0425372",POINT (129.0425372 35.1289326)
stairs:1272,동구,계단,35.1204262,129.0314654,STAIRS,YES,P1,50,CANDIDATE,도로 polygon 5m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,0.00,15.37,100035913052C03910100000000009984,0.1,busan-road-polygon:124392,,12.0,RDQ006,203.5,crosswalk:1657,선화여상,false,121.6,public_toilet:231,금수사초소,화장실,false,STC-1133,1,계단 후보 P1/P2 채택 후보,"https://map.kakao.com/link/map/35.1204262,129.0314654","https://map.kakao.com/link/roadview/35.1204262,129.0314654",POINT (129.0314654 35.1204262)
stairs:1312,동구,계단,35.1343485,129.0555840,STAIRS,YES,P1,50,CANDIDATE,도로 polygon 5m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,0.00,39.52,100035913043C03910100000000021161,0.2,busan-road-polygon:129154,,29.1,RDQ006,83.1,crosswalk:1684,좌천삼익가구,false,102.9,public_toilet:174,도시철도 좌천역,화장실,false,STC-1173,1,계단 후보 P1/P2 채택 후보,"https://map.kakao.com/link/map/35.1343485,129.0555840","https://map.kakao.com/link/roadview/35.1343485,129.0555840",POINT (129.0555840 35.1343485)
stairs:1314,동구,계단,35.1337413,129.0543856,STAIRS,YES,P1,50,CANDIDATE,도로 polygon 5m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,0.00,15.59,100035913043C03910100000000021163,0.3,busan-road-polygon:128950,,3.0,RDQ006,113.5,crosswalk:1689,좌천로타리,false,69.0,public_toilet:174,도시철도 좌천역,화장실,false,STC-1175,1,계단 후보 P1/P2 채택 후보,"https://map.kakao.com/link/map/35.1337413,129.0543856","https://map.kakao.com/link/roadview/35.1337413,129.0543856",POINT (129.0543856 35.1337413)
stairs:1313,동구,계단,35.1335557,129.0546694,STAIRS,YES,P1,50,CANDIDATE,도로 polygon 5m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,0.00,22.21,100035913043C03910100000000021162,2.0,busan-road-polygon:129154,,29.1,RDQ006,120.3,crosswalk:1689,좌천로타리,false,91.4,public_toilet:174,도시철도 좌천역,화장실,false,STC-1174,1,계단 후보 P1/P2 채택 후보,"https://map.kakao.com/link/map/35.1335557,129.0546694","https://map.kakao.com/link/roadview/35.1335557,129.0546694",POINT (129.0546694 35.1335557)
stairs:1283,동구,계단,35.1136704,129.0357769,STAIRS,YES,P1,50,CANDIDATE,도로 polygon 5m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,1.50,10.88,100035913052C03910100000000019912,3.6,busan-road-polygon:237976,,8.0,RDQ006,202.9,crosswalk:3773,부산터널,false,80.0,accommodation:130,모닝듀 게스트 하우스(모닝듀),숙박,false,STC-1144,1,계단 후보 P1/P2 채택 후보,"https://map.kakao.com/link/map/35.1136704,129.0357769","https://map.kakao.com/link/roadview/35.1136704,129.0357769",POINT (129.0357769 35.1136704)
stairs:1307,동구,계단,35.1364510,129.0527844,STAIRS,YES,P1,50,CANDIDATE,도로 polygon 5m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,0.00,24.27,100035913043C03910100000000021154,4.2,busan-road-polygon:128709,,5.5,RDQ006,262.6,crosswalk:1684,좌천삼익가구,false,112.3,public_toilet:215,좌천체육공원,화장실,false,STC-1168,1,계단 후보 P1/P2 채택 후보,"https://map.kakao.com/link/map/35.1364510,129.0527844","https://map.kakao.com/link/roadview/35.1364510,129.0527844",POINT (129.0527844 35.1364510)
stairs:1340,동구,계단,35.1350082,129.0467037,STAIRS,YES,P1,50,CANDIDATE,도로 polygon 5m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,1.60,35.83,100035913042C03910100000000021427,4.2,busan-road-polygon:127827,,11.6,RDQ006,286.3,crosswalk:1640,수성초교,false,259.2,barrier_free_facility:2951,희망마을 수직농장,행정·공공기관,false,STC-1201,1,계단 후보 P1/P2 채택 후보,"https://map.kakao.com/link/map/35.1350082,129.0467037","https://map.kakao.com/link/roadview/35.1350082,129.0467037",POINT (129.0467037 35.1350082)
stairs:1306,동구,계단,35.1341493,129.0529359,STAIRS,YES,P1,50,CANDIDATE,도로 polygon 5m 이내,KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,0.00,30.76,100035913043C03910100000000021153,5.0,busan-road-polygon:129173,,3.0,RDQ006,140.9,crosswalk:1689,좌천로타리,false,140.4,public_toilet:174,도시철도 좌천역,화장실,false,STC-1167,1,계단 후보 P1/P2 채택 후보,"https://map.kakao.com/link/map/35.1341493,129.0529359","https://map.kakao.com/link/roadview/35.1341493,129.0529359",POINT (129.0529359 35.1341493)
stairs:1324,동구,계단,35.1217552,129.0345671,STAIRS,YES,P2,45,CANDIDATE,"도로 polygon 20m 이내, 편의시설 50m 이내, 폭/면적 기준 큼",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,0.00,55.12,100035913052C03910100000000021406,6.4,busan-road-polygon:124963,,5.0,RDQ006,124.2,crosswalk:1657,선화여상,false,17.0,barrier_free_facility:2859,초량4동선화경로당,복지·돌봄,true,STC-1185,1,계단 후보 P1/P2 채택 후보,"https://map.kakao.com/link/map/35.1217552,129.0345671","https://map.kakao.com/link/roadview/35.1217552,129.0345671",POINT (129.0345671 35.1217552)
stairs:1284,동구,계단,35.1220145,129.0341831,STAIRS,YES,P2,45,CANDIDATE,"도로 polygon 20m 이내, 편의시설 50m 이내, 폭/면적 기준 큼",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,1.00,171.19,100035913052C03910100000000019914,6.6,busan-road-polygon:125421,,1.5,RDQ006,101.1,crosswalk:1657,선화여상,false,39.4,barrier_free_facility:2859,초량4동선화경로당,복지·돌봄,true,STC-1145,1,계단 후보 P1/P2 채택 후보,"https://map.kakao.com/link/map/35.1220145,129.0341831","https://map.kakao.com/link/roadview/35.1220145,129.0341831",POINT (129.0341831 35.1220145)
stairs:1277,동구,계단,35.1171709,129.0351960,STAIRS,YES,P2,45,CANDIDATE,"도로 polygon 20m 이내, 편의시설 50m 이내, 폭/면적 기준 큼",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,3.00,123.94,100035913052C03910100000000019901,7.1,busan-road-polygon:124549,,1.5,RDQ006,155.5,crosswalk:1660,동일파크맨션,false,16.0,tourist_spot:104,168계단,관광지,true,STC-1138,1,계단 후보 P1/P2 채택 후보,"https://map.kakao.com/link/map/35.1171709,129.0351960","https://map.kakao.com/link/roadview/35.1171709,129.0351960",POINT (129.0351960 35.1171709)
stairs:1352,동구,동구노인종합복지관,35.1257992,129.0401723,STAIRS,YES,P2,40,CANDIDATE,"도로 polygon 20m 이내, 편의시설 50m 이내",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,0.00,20.22,100035913042C03910100000000021439,7.0,busan-road-polygon:126206,,5.1,RDQ006,118.7,crosswalk:1672,수정동묘심사앞,false,21.5,public_toilet:180,동구노인종합복지관 1층,화장실,true,STC-1213,1,계단 후보 P1/P2 채택 후보,"https://map.kakao.com/link/map/35.1257992,129.0401723","https://map.kakao.com/link/roadview/35.1257992,129.0401723",POINT (129.0401723 35.1257992)
stairs:1510,동래구,계단,35.1935439,129.0884376,STAIRS,YES,P1,75,CANDIDATE,"도로 polygon과 겹침, 편의시설 50m 이내",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,0.00,18.28,100035913024C03910100000000040117,0.0,busan-road-polygon:140914,,24.7,RDQ006,119.1,crosswalk:1095,삼한맨션,false,30.7,public_toilet:1745,온천천시민공원 수국,화장실,true,STC-1353,1,계단 후보 P1/P2 채택 후보,"https://map.kakao.com/link/map/35.1935439,129.0884376","https://map.kakao.com/link/roadview/35.1935439,129.0884376",POINT (129.0884376 35.1935439)
stairs:1397,동래구,계단,35.2104550,129.0893858,STAIRS,YES,P1,55,CANDIDATE,"도로 polygon 5m 이내, 폭/면적 기준 큼, 15m 이내 계단 클러스터",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,4.20,22.25,100035913014C03910100000000021732,2.1,busan-road-polygon:135702,,2.0,RDQ005,353.1,crosswalk:1130,복천박물관,false,196.7,charging_station:68,동래문화회관,전동보장구 충전소,false,STC-1253,2,계단 후보 P1/P2 채택 후보,"https://map.kakao.com/link/map/35.2104550,129.0893858","https://map.kakao.com/link/roadview/35.2104550,129.0893858",POINT (129.0893858 35.2104550)
stairs:1446,동래구,계단,35.2160694,129.0833750,STAIRS,YES,P1,55,CANDIDATE,"도로 polygon 5m 이내, 폭/면적 기준 큼",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,6.00,55.78,100035913014C03910100000000021793,3.4,busan-road-polygon:135802,,5.0,RDQ006,230.3,crosswalk:1214,온천로타리,false,206.5,barrier_free_facility:4721,JS HOTEL,숙박,false,STC-1297,1,계단 후보 P1/P2 채택 후보,"https://map.kakao.com/link/map/35.2160694,129.0833750","https://map.kakao.com/link/roadview/35.2160694,129.0833750",POINT (129.0833750 35.2160694)
stairs:1375,동래구,대덕사,35.2148030,129.0602641,STAIRS,YES,P1,55,CANDIDATE,"도로 polygon 5m 이내, 폭/면적 기준 큼",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,3.10,29.21,100035913013C03910100000000021613,4.2,busan-road-polygon:132142,,1.5,RDQ005,633.4,crosswalk:1147,새들교밑삼거리,false,427.8,barrier_free_facility:4747,태양가든,음식·카페,false,STC-1234,1,계단 후보 P1/P2 채택 후보,"https://map.kakao.com/link/map/35.2148030,129.0602641","https://map.kakao.com/link/roadview/35.2148030,129.0602641",POINT (129.0602641 35.2148030)
stairs:1367,동래구,금용암,35.2175036,129.0654926,STAIRS,YES,P1,55,CANDIDATE,"도로 polygon 5m 이내, 폭/면적 기준 큼",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,3.60,18.57,100035913013C03910100000000021605,4.4,busan-road-polygon:132175,,7.0,RDQ006,678.7,crosswalk:1147,새들교밑삼거리,false,588.0,barrier_free_facility:4747,태양가든,음식·카페,false,STC-1228,1,계단 후보 P1/P2 채택 후보,"https://map.kakao.com/link/map/35.2175036,129.0654926","https://map.kakao.com/link/roadview/35.2175036,129.0654926",POINT (129.0654926 35.2175036)
stairs:1455,동래구,계단,35.2032560,129.0910035,STAIRS,YES,P1,55,CANDIDATE,"도로 polygon 5m 이내, 폭/면적 기준 큼",KEEP_REVIEW,KEEP_REVIEW,MEDIUM,p1_p2_p3_no_private_keyword,4.00,36.62,100035913014C03910100000000021807,4.5,busan-road-polygon:134281,,3.0,RDQ006,134.0,crosswalk:1087,내성초등학교,false,177.2,barrier_free_facility:4597,동래교육지원청,행정·공공기관,false,STC-1306,1,계단 후보 P1/P2 채택 후보,"https://map.kakao.com/link/map/35.2032560,129.0910035","https://map.kakao.com/link/roadview/35.2032560,129.0910035",POINT (129.0910035 35.2032560)
