placeId,name,category,address,point,providerPlaceId
3677,명선미르빌,ETC,부산광역시 영도구 동삼로81번길 18,POINT(129.0701811 35.0814163),
3678,동아빌라,ETC,부산광역시 영도구 동삼북로 33,POINT(129.0719672 35.0822390),
3679,해양빌,ETC,부산광역시 영도구 동삼동로 12-1,POINT(129.0717460 35.0810060),
3680,협성네오빌,ETC,부산광역시 영도구 웃서발로94번길 1,POINT(129.0724894 35.0785646),
3681,대영오피스텔,ETC,부산광역시 영도구 동삼남로 41,POINT(129.0700586 35.0776677),
3682,메종드빌,ETC,부산광역시 영도구 웃서발로 48-1,POINT(129.0676397 35.0795132),
3683,선마린빌라트,ETC,부산광역시 영도구 태종로 638,POINT(129.0732552 35.0765302),
3684,엔젤 타운,FOOD_CAFE,부산광역시 영도구 절영로 560,POINT(129.0724292 35.0757476),
3685,조이하우스,ETC,부산광역시 영도구 절영로 554,POINT(129.0727587 35.0754910),
3686,행복하우스3차,ETC,부산광역시 영도구 중리북로29번길 8,POINT(129.0673228 35.0715915),
3687,페로스타워,ETC,부산광역시 영도구 절영로 469,POINT(129.0678384 35.0703722),
3688,다세대주택,ETC,부산광역시 영도구 태종로722번길 27,POINT(129.0788652 35.0704194),
3689,다세대주택,ETC,부산광역시 영도구 태종로722번길 28,POINT(129.0787155 35.0701809),
3690,비치원룸,ETC,부산광역시 영도구 태종로722번길 23,POINT(129.0786820 35.0704610),
3691,절영하우스,ETC,부산광역시 영도구 태종로 742-5,POINT(129.0791992 35.0698562),
3692,카페베네외(건물명 없음),ETC,부산광역시 영도구 태종로 744,POINT(129.0796442 35.0696498),
3693,예림원룸,ETC,부산광역시 영도구 본산로 21-1,POINT(129.0788484 35.0674422),
3694,해양아트빌,ETC,부산광역시 영도구 태종로 778,POINT(129.0809927 35.0671028),
3695,하리타운 A동,ETC,부산광역시 영도구 태종로 773-1,POINT(129.0815910 35.0673074),
3696,아트빌,ETC,부산광역시 영도구 태종로 769,POINT(129.0813374 35.0678667),
3697,하리타운 C동,ETC,부산광역시 영도구 태종로773번길 6-4,POINT(129.0818441 35.0676625),
3698,하리타운 D동,ETC,부산광역시 영도구 태종로773번길 6-6,POINT(129.0820270 35.0677046),
3699,행복하우스 4차,ETC,부산광역시 영도구 태종로795번길 15,POINT(129.0817801 35.0649445),
3700,대하마트,ETC,부산광역시 영도구 함지로 33,POINT(129.0619101 35.0719093),
3701,유림노르웨이숲비치,ETC,부산광역시 영도구 태종로 705,POINT(129.0764768 35.0719275),
3702,영도 일동 미라주 브라이튼 (1단지),ETC,부산광역시 영도구 동삼북로 20,POINT(129.0706524 35.0820808),
3703,영도 일동 미라주 브라이튼 (2단지),ETC,부산광역시 영도구 동삼로 98,POINT(129.0711731 35.0821542),
3704,부산 오션시티 푸르지오,ETC,부산광역시 영도구 동삼오션로 30,POINT(129.0839645 35.0685343),
3705,영도 경동리인,ETC,부산광역시 영도구 절영로490번길 18,POINT(129.0702001 35.0703644),
3706,비룡벨로스텔라,ETC,부산광역시 영도구 중리북로21번길 10,POINT(129.0666761 35.0716229),
3707,금융업소 등 일반업무시설,ETC,부산광역시 부산진구 양연로 4,POINT(129.0785681 35.1751861),
3708,세정상업고등학교,ETC,부산광역시 부산진구 양정로 88-12,POINT(129.0793618 35.1699897),
3709,양정동 노인요양시설,WELFARE,부산광역시 부산진구 양정로 92,POINT(129.0799245 35.1713277),
3710,양동여자중학교,ETC,부산광역시 부산진구 황령산로605번길 35-32,POINT(129.0810001 35.1701929),
3711,원각사,ETC,부산광역시 부산진구 양정로 63,POINT(129.0773827 35.1707921),
3712,양정성당 지하주차장 지하1층,ETC,부산광역시 부산진구 진남로 536 (양정동),POINT(129.0732786 35.1711005),
3713,부산진여자상업고등학교,ETC,부산광역시 부산진구 진남로 524,POINT(129.0721827 35.1701018),
3714,부산여자대학교,ETC,부산광역시 부산진구 진남로 506,POINT(129.0720552 35.1692365),
3715,드림파크,ETC,부산광역시 부산진구 연수로8번길 11,POINT(129.0727530 35.1729202),
3716,부산광역시건축사회 회관,ETC,부산광역시 부산진구 중앙대로 973,POINT(129.0735966 35.1764473),
3717,진명빌딩2,FOOD_CAFE,부산광역시 부산진구 중앙대로 984,POINT(129.0747203 35.1769290),
3718,부산신용보증재단빌딩,ETC,부산광역시 부산진구 진연로 15,POINT(129.0735681 35.1787768),
3719,두배로마트,ETC,부산광역시 부산진구 중앙대로979번길 32,POINT(129.0727777 35.1777312),
3720,주차장,ETC,부산광역시 부산진구 진연로9번길 16,POINT(129.0736825 35.1779658),
3721,주차장,ETC,부산광역시 부산진구 진연로 13,POINT(129.0738433 35.1786889),
3722,주차장,ETC,부산광역시 부산진구 중앙대로989번길 54,POINT(129.0723536 35.1789797),
3723,도매시정·소매시장,ETC,부산광역시 부산진구 거제천로44번길 8,POINT(129.0721972 35.1785864),
3724,진빌딩,ETC,부산광역시 부산진구 중앙대로 962,POINT(129.0734652 35.1752982),
3725,양정초등학교,ETC,부산광역시 부산진구 중앙대로941번길 24,POINT(129.0704392 35.1749350),
3726,상수도종합청사,PUBLIC_OFFICE,부산광역시 부산진구 중앙대로 955,POINT(129.0723523 35.1751651),
3727,오대삼대박나는집,FOOD_CAFE,부산광역시 부산진구 동평로405번길 78,POINT(129.0718616 35.1766474),
3728,(주)유영어페럴 본사,ETC,부산광역시 부산진구 거제천로 16,POINT(129.0708661 35.1761356),
3729,수 요양병원,HEALTHCARE,부산광역시 부산진구 동평로 401,POINT(129.0690343 35.1742723),
3730,아이에프씨빌딩,ETC,부산광역시 부산진구 중앙대로 946,POINT(129.0724926 35.1740061),
3731,양정로타리 메디타운,HEALTHCARE,부산광역시 부산진구 연수로 5,POINT(129.0719003 35.1733908),
3732,대한예수교장로회 양정교회,ETC,부산광역시 부산진구 양지로11번길 67,POINT(129.0716532 35.1719352),
3733,주차장,ETC,부산광역시 부산진구 중앙대로 904,POINT(129.0699598 35.1708454),
3734,주차장,ETC,부산광역시 부산진구 중앙대로 902,POINT(129.0698248 35.1706779),
3735,주차장,ETC,부산광역시 부산진구 양지로5번길 14,POINT(129.0700502 35.1701636),
3736,모텔브이원,ACCOMMODATION,부산광역시 부산진구 중앙대로 919-1,POINT(129.0703982 35.1725517),
3737,수목메디컬타워,HEALTHCARE,부산광역시 부산진구 동평로 422,POINT(129.0706379 35.1728555),
3738,수퍼마켓·일용품 등의 소매점,ETC,부산광역시 부산진구 동평로 394,POINT(129.0680132 35.1742887),
3739,수퍼마켓·일용품 등의 소매점,ETC,부산광역시 부산진구 동평로 404,POINT(129.0689950 35.1737599),
3740,금융업소 등 일반업무시설,ETC,부산광역시 부산진구 거제대로 48,POINT(129.0679760 35.1730245),
3741,대하전자,ETC,부산광역시 부산진구 동평로406번길 33,POINT(129.0690772 35.1722743),
3742,양정동 394-7 제2종근린생활시설 (하창훈),ETC,부산광역시 부산진구 동평로406번길 71,POINT(129.0689678 35.1706728),
3743,양정센텀빌딩,ETC,부산광역시 부산진구 중앙대로 899,POINT(129.0690778 35.1707757),
3744,브라운도트호텔,ETC,부산광역시 부산진구 동평로406번길 55,POINT(129.0691209 35.1713623),
3745,양정1동주민센터(생활문화센터),ETC,부산광역시 부산진구 동평로406번길 38,POINT(129.0687234 35.1721445),
3746,신협양정빌딩,ETC,부산광역시 부산진구 거제대로 36,POINT(129.0677476 35.1718767),
3747,금융업소 등 일반업무시설,ETC,부산광역시 부산진구 중앙대로 935,POINT(129.0713827 35.1736762),
3748,양정지하철역 지하1층,ETC,"부산광역시 부산진구 중앙대로 지하 930 (양정동, 양정역)",POINT(129.0712217 35.1729669),
3749,부산여대기숙사,ACCOMMODATION,부산광역시 부산진구 진남로496번길 38,POINT(129.0719588 35.1677732),
3750,기숙사 혜지3호관,ACCOMMODATION,부산광역시 부산진구 진남로496번길 26,POINT(129.0717035 35.1678369),
3751,기숙사(혜지6호관),ACCOMMODATION,부산광역시 부산진구 진남로496번길 17,POINT(129.0712933 35.1680489),
3752,이외 사회복지시설,WELFARE,부산광역시 부산진구 양지로 29,POINT(129.0734743 35.1674546),
3753,동의공업대학,ETC,부산광역시 부산진구 양지로 54,POINT(129.0722266 35.1658498),
3754,부산양정1동 우체국,ETC,부산광역시 부산진구 범양로 103,POINT(129.0645362 35.1726927),
3755,양성초등학교,ETC,부산광역시 부산진구 양성로 34,POINT(129.0658790 35.1703683),
3756,양정태권도,ETC,부산광역시 부산진구 범양로 113,POINT(129.0652915 35.1734635),
3757,양정퍼스트상가,ETC,부산광역시 부산진구 거제대로 37-1,POINT(129.0665936 35.1718616),
3758,수퍼마켓·일용품 등의 소매점,ETC,부산광역시 부산진구 동평로325번길 42,POINT(129.0598447 35.1757541),
3759,의원·치과의원·한의원·조산소·산후조리원,HEALTHCARE,부산광역시 부산진구 동평로 373,POINT(129.0659548 35.1750241),
3760,양정새마을금고,ETC,부산광역시 부산진구 범양로125번길 11,POINT(129.0651434 35.1741279),
3761,주차장,ETC,부산광역시 부산진구 동평로 366,POINT(129.0652814 35.1745726),
3762,일반음식점,FOOD_CAFE,부산광역시 부산진구 범양로125번길 12,POINT(129.0651100 35.1744588),
3763,양정지구대,PUBLIC_OFFICE,부산광역시 부산진구 동평로 342,POINT(129.0625752 35.1744318),
3764,부산애견명품할인마트,ETC,부산광역시 부산진구 중앙대로 867,POINT(129.0667951 35.1685762),
3765,일신스카이빌,ETC,부산광역시 부산진구 연수로 64,POINT(129.0779527 35.1752235),
3766,아세만 화니-뜨,ETC,부산광역시 부산진구 연수로 62,POINT(129.0776885 35.1751716),
3767,샛별스위트,ETC,부산광역시 부산진구 양연로6번길 12,POINT(129.0782763 35.1751221),
3768,수목캐슬,ETC,부산광역시 부산진구 양지로5번길 85,POINT(129.0723095 35.1728201),
3769,화성빌라트,ETC,부산광역시 부산진구 진남로 601,POINT(129.0792652 35.1739897),
3770,다세대주택,ETC,부산광역시 부산진구 양연로10번길 11-1,POINT(129.0784575 35.1743505),
3771,영지마을,ETC,부산광역시 부산진구 양정로6번길 22,POINT(129.0729894 35.1730847),
3772,우성미원룸,ETC,부산광역시 부산진구 연수로 12-5,POINT(129.0728836 35.1732193),
3773,크레빌,ETC,부산광역시 부산진구 양정로6번길 6,POINT(129.0737228 35.1734923),
3774,라온누리빌,ETC,부산광역시 부산진구 양정로3번길 23,POINT(129.0748572 35.1738735),
3775,양정센텀,ETC,부산광역시 부산진구 연수로 57,POINT(129.0769977 35.1755097),
3776,용지그린빌A동,ETC,부산광역시 부산진구 양연로6번길 9-1,POINT(129.0785842 35.1748163),
3777,보성오페라2차,ETC,부산광역시 부산진구 연제로27번길 40,POINT(129.0764488 35.1759500),
3778,성목파크빌,ETC,부산광역시 부산진구 양연로6번길 26,POINT(129.0774751 35.1747352),
3779,아젤리아,ETC,부산광역시 부산진구 양연로6번길 18,POINT(129.0778703 35.1749321),
3780,제니스빌,ETC,부산광역시 부산진구 연수로54번길 5-6,POINT(129.0772005 35.1747432),
3781,대경빌,ETC,부산광역시 부산진구 양연로6번길 20,POINT(129.0777354 35.1748825),
3782,오투스타워,ETC,부산광역시 부산진구 중앙대로 975-11,POINT(129.0734864 35.1765730),
3783,정원스카이힐,ETC,부산광역시 부산진구 연제로9번길 53,POINT(129.0754526 35.1750663),
3784,송진빌딩,HEALTHCARE,부산광역시 부산진구 연제로9번길 41,POINT(129.0759751 35.1752745),
3785,위드에코하임,ETC,부산광역시 부산진구 중앙대로970번가길 8,POINT(129.0749497 35.1756151),
3786,로하스,ETC,부산광역시 부산진구 연제로9번길 44-11,POINT(129.0752703 35.1755028),
3787,프린스스카이,ETC,부산광역시 부산진구 중앙대로970번길 21,POINT(129.0747269 35.1754371),
3788,시티빌,ETC,부산광역시 부산진구 중앙대로970번가길 12-7,POINT(129.0752726 35.1757210),
3789,예담,ETC,부산광역시 부산진구 연제로9번길 44-16,POINT(129.0754549 35.1756290),
3790,수목하우스,ETC,부산광역시 부산진구 중앙대로980번길 41,POINT(129.0764565 35.1757451),
3791,우진스위트,ETC,부산광역시 부산진구 중앙대로980번길 27-5,POINT(129.0755913 35.1763174),
3792,누리하우스,ETC,부산광역시 부산진구 중앙대로980번길 27-3,POINT(129.0755687 35.1761841),
3793,큐브빌,ETC,부산광역시 부산진구 중앙대로980번길 17,POINT(129.0752323 35.1765024),
3794,전원타워빌,ETC,부산광역시 부산진구 연수로11번길 57,POINT(129.0741916 35.1758707),
3795,베스아이 갤러리아,ETC,부산광역시 부산진구 중앙대로980번길 6,POINT(129.0744993 35.1764402),
3796,동국에버리치,ETC,부산광역시 부산진구 연수로11번길 79,POINT(129.0748774 35.1766797),
3797,남명 씨티밸리,ETC,부산광역시 부산진구 중앙대로990번길 8,POINT(129.0751186 35.1772057),
3798,시청역 롯데골드로즈,ETC,부산광역시 부산진구 중앙대로 993,POINT(129.0746313 35.1780179),
3799,블루오션2,ETC,부산광역시 부산진구 중앙대로989번길 21,POINT(129.0734748 35.1779989),
3800,디아이하우스,ETC,부산광역시 부산진구 중앙대로969번길 30-14,POINT(129.0727047 35.1772717),
3801,시티존오피스텔,ETC,부산광역시 부산진구 동평로405번길 129,POINT(129.0730840 35.1788725),
3802,아임홈,ETC,부산광역시 부산진구 진연로9번길 42,POINT(129.0728969 35.1770334),
3803,해강쉐르빌,ETC,부산광역시 부산진구 중앙대로979번길 17-7,POINT(129.0732850 35.1768977),
3804,양정 해광빌리지,ETC,부산광역시 부산진구 중앙대로969번길 12-12,POINT(129.0734212 35.1767355),
3805,시청센트빌,ETC,부산광역시 부산진구 중앙대로 981,POINT(129.0741174 35.1773879),
3806,동진 시티캐슬,ETC,부산광역시 부산진구 중앙대로989번길 7,POINT(129.0743165 35.1776801),
3807,다세대주택,ETC,부산광역시 부산진구 진연로9번길 12,POINT(129.0738293 35.1782034),
3808,산들파르테,ETC,부산광역시 부산진구 중앙대로989번길 28,POINT(129.0736456 35.1783093),
3809,제이드,ETC,부산광역시 부산진구 진연로 7,POINT(129.0742974 35.1784079),
3810,보성오페라1차,ETC,부산광역시 부산진구 거제천로 42,POINT(129.0719677 35.1782324),
3811,드림하우스,ETC,부산광역시 부산진구 중앙대로979번길 45,POINT(129.0720474 35.1777985),
3812,월드팰리스,ETC,부산광역시 부산진구 중앙대로969번길 30-9,POINT(129.0723423 35.1771062),
3813,하이츠빌,ETC,부산광역시 부산진구 중앙대로969번길 30-11,POINT(129.0724046 35.1772155),
3814,엘리시아,ETC,부산광역시 부산진구 중앙대로 966,POINT(129.0736941 35.1755222),
3815,정원리치빌,ETC,부산광역시 부산진구 중앙대로 962-3,POINT(129.0736246 35.1752279),
3816,더샵골드V,ETC,부산광역시 부산진구 중앙대로970번길 18,POINT(129.0742257 35.1753431),
3817,양정퀸즈더블유에디션,ETC,부산광역시 부산진구 연수로 37,POINT(129.0750831 35.1747139),
3818,수정캐슬,ETC,부산광역시 부산진구 중앙대로 962-2,POINT(129.0733664 35.1750775),
3819,남강스카이,ETC,부산광역시 부산진구 중앙대로 962-4,POINT(129.0735610 35.1750561),
3820,마레블루,ETC,부산광역시 부산진구 중앙대로 956,POINT(129.0730770 35.1747941),
3821,창비이즈팰리스,ETC,부산광역시 부산진구 연수로11번길 21,POINT(129.0730450 35.1745026),
3822,아파트,ETC,부산광역시 부산진구 연수로11번길 31,POINT(129.0733714 35.1749055),
3823,다세대주택,ETC,부산광역시 부산진구 거제천로18번길 18,POINT(129.0714468 35.1758314),
3824,월드하우스,ETC,부산광역시 부산진구 거제천로18번길 30,POINT(129.0719735 35.1755475),
3825,대류오피스텔,ETC,부산광역시 부산진구 연수로11번길 12,POINT(129.0730493 35.1739400),
