place_key,source_dataset,source_place_id,place_name,ui_category,raw_category,source_category,category_source,category_match_method,is_adopted_category,district_gu,address,point_wkt,latitude,longitude,provider_place_id,public_facility_type,public_facility_id,public_facility_name,public_facility_address,accessibility_count,accessibility_type_codes,accessibility_type_labels
place:38,erd_ready,38,남포지하도상가A번화장실,기타,ETC,ETC,erd_v3_policy,erd_ready,true,중구,"부산광역시 중구 구덕로 지하44, 남포지하도상가 (남포동5가)",POINT(129.0281000 35.0977000),35.0977000,129.0281000,,,,,,1,accessibleToilet,장애인 화장실
place:39,erd_ready,39,부평깡통시장,기타,ETC,ETC,erd_v3_policy,erd_ready,true,중구,부산광역시 중구 중구로43번길 31-1,POINT(129.0262000 35.1017000),35.1017000,129.0262000,,,,,,0,,
place:40,erd_ready,40,부산전화국,기타,ETC,ETC,erd_v3_policy,erd_ready,true,중구,부산광역시 중구 중앙대로 136,POINT(129.0376000 35.1094000),35.1094000,129.0376000,,,,,,0,,
place:41,erd_ready,41,중앙공원 산책로,기타,ETC,ETC,erd_v3_policy,erd_ready,true,중구,부산광역시 중구 망양로355번길 6-13,POINT(129.0290000 35.1086000),35.1086000,129.0290000,,,,,,1,accessibleToilet,장애인 화장실
place:42,erd_ready,42,부산창선동우체국,기타,ETC,ETC,erd_v3_policy,erd_ready,true,중구,부산광역시 중구 광복로39번길 3-1,POINT(129.0293000 35.0996000),35.0996000,129.0293000,,,,,,1,accessibleToilet,장애인 화장실
place:43,erd_ready,43,용두산공원 동편,기타,ETC,ETC,erd_v3_policy,erd_ready,true,중구,"부산광역시 중구 용두산길 37-18, 용두산공원 (동광동2가)",POINT(129.0333000 35.1004000),35.1004000,129.0333000,,,,,,1,accessibleToilet,장애인 화장실
place:44,erd_ready,44,대청공영주차장,기타,ETC,ETC,erd_v3_policy,erd_ready,true,중구,부산광역시 중구 망양로 333,POINT(129.0296000 35.1075000),35.1075000,129.0296000,,,,,,0,,
place:45,erd_ready,45,백산기념관,기타,ETC,ETC,erd_v3_policy,erd_ready,true,중구,부산광역시 중구 백산길 11,POINT(129.0346000 35.1020000),35.1020000,129.0346000,,,,,,0,,
place:46,erd_ready,46,중구청,기타,ETC,ETC,erd_v3_policy,erd_ready,true,중구,부산광역시 중구 중구로 120,POINT(129.0324000 35.1062000),35.1062000,129.0324000,,,,,,1,accessibleToilet,장애인 화장실
place:47,erd_ready,47,부산항만공사,기타,ETC,ETC,erd_v3_policy,erd_ready,true,중구,부산광역시 중구 대교로 122,POINT(129.0386000 35.1009000),35.1009000,129.0386000,,,,,,0,,
place:48,erd_ready,48,중부소방서(1층),기타,ETC,ETC,erd_v3_policy,erd_ready,true,중구,부산광역시 중구 중앙대로 110,POINT(129.0369000 35.1070000),35.1070000,129.0369000,,,,,,1,accessibleToilet,장애인 화장실
place:49,erd_ready,49,중구 노인복지관,기타,ETC,ETC,erd_v3_policy,erd_ready,true,중구,부산광역시 중구 책방골목길 3-1,POINT(129.0262000 35.1042000),35.1042000,129.0262000,,,,,,1,accessibleToilet,장애인 화장실
place:50,erd_ready,50,대청파출소,기타,ETC,ETC,erd_v3_policy,erd_ready,true,중구,부산광역시 중구 중구로 103-1,POINT(129.0314000 35.1059000),35.1059000,129.0314000,,,,,,0,,
place:51,erd_ready,51,중부경찰서,기타,ETC,ETC,erd_v3_policy,erd_ready,true,중구,부산광역시 중구 중앙대로 105,POINT(129.0357000 35.1074000),35.1074000,129.0357000,,,,,,0,,
place:52,erd_ready,52,지하철 남포역,기타,ETC,ETC,erd_v3_policy,erd_ready,true,중구,부산광역시 중구 구덕로 지하 12,POINT(129.0349000 35.0979000),35.0979000,129.0349000,,,,,,1,accessibleToilet,장애인 화장실
place:53,erd_ready,53,광복동주민센터,기타,ETC,ETC,erd_v3_policy,erd_ready,true,중구,부산광역시 중구 광복로55번길 10,POINT(129.0304000 35.1000000),35.1000000,129.0304000,,,,,,0,,
place:54,erd_ready,54,보수동책방골목문화관,기타,ETC,ETC,erd_v3_policy,erd_ready,true,중구,부산광역시 중구 대청로 61-2,POINT(129.0267000 35.1032000),35.1032000,129.0267000,,,,,,1,accessibleToilet,장애인 화장실
place:55,erd_ready,55,중앙공영주차장,기타,ETC,ETC,erd_v3_policy,erd_ready,true,중구,부산광역시 중구 대청로135번길 36,POINT(129.0353000 35.1057000),35.1057000,129.0353000,,,,,,0,,
place:56,erd_ready,56,지하철 중앙역,기타,ETC,ETC,erd_v3_policy,erd_ready,true,중구,부산광역시 중구 중앙대로 지하 83,POINT(129.0364000 35.1038000),35.1038000,129.0364000,,,,,,1,accessibleToilet,장애인 화장실
place:57,erd_ready,57,복병산체육공원 공중화장실,기타,ETC,ETC,erd_v3_policy,erd_ready,true,중구,부산광역시 중구 샘길 10,POINT(129.0322000 35.1052000),35.1052000,129.0322000,,,,,,0,,
place:58,erd_ready,58,부평파출소,기타,ETC,ETC,erd_v3_policy,erd_ready,true,중구,부산광역시 중구 보수대로44번길 27,POINT(129.0238000 35.1030000),35.1030000,129.0238000,,,,,,1,accessibleToilet,장애인 화장실
place:59,erd_ready,59,자갈치현대화시장 1층화장실,기타,ETC,ETC,erd_v3_policy,erd_ready,true,중구,부산광역시 중구 자갈치해안로52,POINT(129.0300000 35.0965000),35.0965000,129.0300000,,,,,,0,,
place:60,erd_ready,60,광복로 문화다락,기타,ETC,ETC,erd_v3_policy,erd_ready,true,중구,부산광역시 중구 광복로 56-12,POINT(129.0312000 35.0990000),35.0990000,129.0312000,,,,,,0,,
place:61,erd_ready,61,부산근현대역사관 별관,기타,ETC,ETC,erd_v3_policy,erd_ready,true,중구,부산광역시 중구 대청로 104,POINT(129.0313000 35.1027000),35.1027000,129.0313000,,,,,,1,accessibleToilet,장애인 화장실
place:62,erd_ready,62,SK고려주유소,기타,ETC,ETC,erd_v3_policy,erd_ready,true,중구,부산광역시 중구 대청로 153,POINT(129.0368000 35.1031000),35.1031000,129.0368000,,,,,,0,,
place:63,erd_ready,63,상수도사업본부 중동부사업소,기타,ETC,ETC,erd_v3_policy,erd_ready,true,중구,부산광역시 중구 샘길 10,POINT(129.0328000 35.1064000),35.1064000,129.0328000,,,,,,0,,
place:64,erd_ready,64,중부산세무서 공중화장실,기타,ETC,ETC,erd_v3_policy,erd_ready,true,중구,부산광역시 중구 흑교로 64,POINT(129.0248000 35.1053000),35.1053000,129.0248000,,,,,,1,accessibleToilet,장애인 화장실
place:65,erd_ready,65,보수동책방골목어린이도서관,기타,ETC,ETC,erd_v3_policy,erd_ready,true,중구,부산광역시 중구 대청로 57-16,POINT(129.0262000 35.1034000),35.1034000,129.0262000,,,,,,0,,
place:66,erd_ready,66,중구 복합건강센터,기타,ETC,ETC,erd_v3_policy,erd_ready,true,중구,부산광역시 중구 흑교로 48,POINT(129.0252000 35.1037000),35.1037000,129.0252000,,,,,,1,accessibleToilet,장애인 화장실
place:67,erd_ready,67,동광동주민센터,기타,ETC,ETC,erd_v3_policy,erd_ready,true,중구,부산광역시 중구 동광길 105,POINT(129.0352000 35.1074000),35.1074000,129.0352000,,,,,,1,accessibleToilet,장애인 화장실
place:68,erd_ready,68,유라리광장 공중화장실,기타,ETC,ETC,erd_v3_policy,erd_ready,true,중구,부산광역시 중구 용미길9번길 6-14,POINT(129.0351000 35.0966000),35.0966000,129.0351000,,,,,,4,ramp|accessibleEntrance|accessibleToilet|stepFree,경사로|접근 가능 출입구|장애인 화장실|단차 없음
place:69,erd_ready,69,부산영화체험박물관,기타,ETC,ETC,erd_v3_policy,erd_ready,true,중구,부산광역시 중구 대청로126번길 12,POINT(129.0336000 35.1017000),35.1017000,129.0336000,,,,,,0,,
place:70,erd_ready,70,대청동주민센터,기타,ETC,ETC,erd_v3_policy,erd_ready,true,중구,부산광역시 중구 대청로99번길 14-1,POINT(129.0311000 35.1042000),35.1042000,129.0311000,,,,,,0,,
place:71,erd_ready,71,신창공영주차장,기타,ETC,ETC,erd_v3_policy,erd_ready,true,중구,부산광역시 중구 광복로35번길 35,POINT(129.0287000 35.1024000),35.1024000,129.0287000,,,,,,0,,
place:72,erd_ready,72,부산지방기상청,기타,ETC,ETC,erd_v3_policy,erd_ready,true,중구,부산광역시 중구 복병산길32번길 5-11,POINT(129.0322000 35.1048000),35.1048000,129.0322000,,,,,,0,,
place:73,erd_ready,73,창선119안전센터,기타,ETC,ETC,erd_v3_policy,erd_ready,true,중구,부산광역시 중구 대청로 68-1,POINT(129.0273000 35.1028000),35.1028000,129.0273000,,,,,,0,,
place:74,erd_ready,74,중앙공원 충혼탑,기타,ETC,ETC,erd_v3_policy,erd_ready,true,중구,부산광역시 중구 중앙공원로 87,POINT(129.0280000 35.1144000),35.1144000,129.0280000,,,,,,1,accessibleToilet,장애인 화장실
place:75,erd_ready,75,남포동주민센터,기타,ETC,ETC,erd_v3_policy,erd_ready,true,중구,부산광역시 중구 자갈치로 68-1,POINT(129.0317000 35.0974000),35.0974000,129.0317000,,,,,,0,,
place:76,erd_ready,76,구름산책로,기타,ETC,ETC,erd_v3_policy,erd_ready,true,서구,부산광역시 서구 송도해변로152,POINT(129.0223144 35.0763716),35.0763716,129.0223144,,,,,,1,accessibleToilet,장애인 화장실
place:77,erd_ready,77,충무동 주민센터,기타,ETC,ETC,erd_v3_policy,erd_ready,true,서구,"부산광역시 서구 구덕로148번길 16, 충무동주민센터 (토성동5가)",POINT(129.0216354 35.0980250),35.0980250,129.0216354,,,,,,1,accessibleToilet,장애인 화장실
place:78,erd_ready,78,고신대학복음병원,기타,ETC,ETC,erd_v3_policy,erd_ready,true,서구,"부산광역시 서구 감천로 262, 고신대학교의과대학, 고신대학교복음병원 (암남동)",POINT(129.0131754 35.0816004),35.0816004,129.0131754,,,,,,0,,
place:79,erd_ready,79,구덕우편취급국,기타,ETC,ETC,erd_v3_policy,erd_ready,true,서구,부산광역시 서구 꽃마을로 42 (서대신동3가),POINT(129.0122220 35.1179030),35.1179030,129.0122220,,,,,,0,,
place:80,erd_ready,80,암남동 주민센터,기타,ETC,ETC,erd_v3_policy,erd_ready,true,서구,부산광역시 서구 충무대로 83,POINT(129.0213438 35.0799820),35.0799820,129.0213438,,,,,,1,accessibleToilet,장애인 화장실
place:81,erd_ready,81,구덕도서관,기타,ETC,ETC,erd_v3_policy,erd_ready,true,서구,"부산광역시 서구 대신공원로 41, 부산광역시립구덕도서관 (서대신동3가)",POINT(129.0169264 35.1216714),35.1216714,129.0169264,,,,,,1,accessibleToilet,장애인 화장실
place:82,erd_ready,82,암남공원 입구,기타,ETC,ETC,erd_v3_policy,erd_ready,true,서구,부산광역시 서구 암남동 630-37,POINT(129.0202859 35.0625878),35.0625878,129.0202859,,,,,,1,accessibleToilet,장애인 화장실
place:83,erd_ready,83,수산물유통시설관리사업소주차장,기타,ETC,ETC,erd_v3_policy,erd_ready,true,서구,"부산광역시 서구 원양로 35, 국제수산물도매시장 (암남동)",POINT(129.0103090 35.0589390),35.0589390,129.0103090,,,,,,1,accessibleToilet,장애인 화장실
place:84,erd_ready,84,삼육부산병원,기타,ETC,ETC,erd_v3_policy,erd_ready,true,서구,"부산광역시 서구 대티로 170, 삼육부산병원 (서대신동2가)",POINT(129.0112693 35.1125190),35.1125190,129.0112693,,,,,,0,,
place:85,erd_ready,85,암남공원3호광장(주차장),기타,ETC,ETC,erd_v3_policy,erd_ready,true,서구,부산광역시 서구 암남동 620-27,POINT(129.0209836 35.0627514),35.0627514,129.0209836,,,,,,1,accessibleToilet,장애인 화장실
place:86,erd_ready,86,서구가족복지센터,기타,ETC,ETC,erd_v3_policy,erd_ready,true,서구,"부산광역시 서구 구덕로 127, 1층 (토성동5가)",POINT(129.0220779 35.0966012),35.0966012,129.0220779,,,,,,1,accessibleToilet,장애인 화장실
place:87,erd_ready,87,서부산세무서,기타,ETC,ETC,erd_v3_policy,erd_ready,true,서구,"부산광역시 서구 대영로 10, 서부산세무서 (서대신동2가)",POINT(129.0129503 35.1100872),35.1100872,129.0129503,,,,,,1,accessibleToilet,장애인 화장실
place:88,erd_ready,88,송도오션파크,기타,ETC,ETC,erd_v3_policy,erd_ready,true,서구,부산광역시 서구 송도해변로 36,POINT(129.0172730 35.0727470),35.0727470,129.0172730,,,,,,1,accessibleToilet,장애인 화장실
place:89,erd_ready,89,내원정사 옆,기타,ETC,ETC,erd_v3_policy,erd_ready,true,서구,부산광역시 서구 보수대로320번길 59,POINT(129.0147816 35.1216533),35.1216533,129.0147816,,,,,,0,,
place:90,erd_ready,90,남부민동 현장사무실 화장실,기타,ETC,ETC,erd_v3_policy,erd_ready,true,서구,"부산광역시 서구 충무대로 166-24, 항만관리사업소 (남부민동)",POINT(129.0264920 35.0858120),35.0858120,129.0264920,,,,,,0,,
place:91,erd_ready,91,대신공원 민속예술관 옆,기타,ETC,ETC,erd_v3_policy,erd_ready,true,서구,부산광역시 서구 대신공원로 37-20 (서대신동3가),POINT(129.0181000 35.1239000),35.1239000,129.0181000,,,,,,1,accessibleToilet,장애인 화장실
place:92,erd_ready,92,천마산 조각공원,기타,ETC,ETC,erd_v3_policy,erd_ready,true,서구,부산광역시 서구 암남동 산4-26,POINT(129.0158200 35.0881700),35.0881700,129.0158200,,,,,,1,accessibleToilet,장애인 화장실
place:93,erd_ready,93,암남동 예비군교장,기타,ETC,ETC,erd_v3_policy,erd_ready,true,서구,부산광역시 서구 암남공원로522번길160,POINT(129.0156760 35.0687176),35.0687176,129.0156760,,,,,,0,,
place:94,erd_ready,94,송림공원 내,기타,ETC,ETC,erd_v3_policy,erd_ready,true,서구,부산광역시 서구 송도해변로171,POINT(129.0228343 35.0771589),35.0771589,129.0228343,,,,,,1,accessibleToilet,장애인 화장실
place:95,erd_ready,95,암남공원1호광장(두도-희망정),기타,ETC,ETC,erd_v3_policy,erd_ready,true,서구,부산광역시 서구 암남동 193-4(암남공원 후문),POINT(129.0141639 35.0584512),35.0584512,129.0141639,,,,,,0,,
place:96,erd_ready,96,구덕야영장,기타,ETC,ETC,erd_v3_policy,erd_ready,true,서구,부산광역시 서구 보수대로320번길 59,POINT(129.0096195 35.1258594),35.1258594,129.0096195,,,,,,1,accessibleToilet,장애인 화장실
place:97,erd_ready,97,천마산 체육시설,기타,ETC,ETC,erd_v3_policy,erd_ready,true,서구,부산광역시 서구 암남동 산4-26,POINT(129.0161000 35.0878000),35.0878000,129.0161000,,,,,,0,,
place:98,erd_ready,98,서부교육청,기타,ETC,ETC,erd_v3_policy,erd_ready,true,서구,"부산광역시 서구 꽃마을로 33, 부산서부교육청 (서대신동3가)",POINT(129.0119500 35.1170840),35.1170840,129.0119500,,,,,,0,,
place:99,erd_ready,99,광복기념관,기타,ETC,ETC,erd_v3_policy,erd_ready,true,서구,"부산광역시 서구 망양로193번길 167, 광복기념관 (동대신동2가)",POINT(129.0276000 35.1134000),35.1134000,129.0276000,,,,,,1,accessibleToilet,장애인 화장실
place:100,erd_ready,100,초장동주민센터,기타,ETC,ETC,erd_v3_policy,erd_ready,true,서구,부산광역시 서구 초장로27번길 32,POINT(129.0202631 35.0960218),35.0960218,129.0202631,,,,,,1,accessibleToilet,장애인 화장실
place:101,erd_ready,101,동대신3동주민센터,기타,ETC,ETC,erd_v3_policy,erd_ready,true,서구,"부산광역시 서구 대영로73번길 92, 동대신3동주민센터 (동대신동3가)",POINT(129.0172625 35.1143972),35.1143972,129.0172625,,,,,,1,accessibleToilet,장애인 화장실
place:102,erd_ready,102,서구 현장사무실 화장실,기타,ETC,ETC,erd_v3_policy,erd_ready,true,서구,부산광역시 서구 새벽해안시장길,POINT(129.0255800 35.0955630),35.0955630,129.0255800,,,,,,0,,
place:103,erd_ready,103,국민보험공단 부산서부지사,기타,ETC,ETC,erd_v3_policy,erd_ready,true,서구,부산광역시 서구 구덕로285번길 7 (서대신동1가),POINT(129.0177905 35.1092329),35.1092329,129.0177905,,,,,,1,accessibleToilet,장애인 화장실
place:104,erd_ready,104,서구노인복지관 화장실,기타,ETC,ETC,erd_v3_policy,erd_ready,true,서구,"부산광역시 서구 장군산로46번길 21, 서구노인복지관 (암남동)",POINT(129.0142421 35.0733888),35.0733888,129.0142421,,,,,,1,accessibleToilet,장애인 화장실
place:105,erd_ready,105,상수도사업본부(서부사업소),기타,ETC,ETC,erd_v3_policy,erd_ready,true,서구,부산광역시 서구 자갈치로 7 (충무동1가),POINT(129.0253030 35.0964380),35.0964380,129.0253030,,,,,,0,,
place:106,erd_ready,106,송도 해양레포츠센터 내,기타,ETC,ETC,erd_v3_policy,erd_ready,true,서구,부산광역시 서구 송도해변로50,POINT(129.0178147 35.0763270),35.0763270,129.0178147,,,,,,1,accessibleToilet,장애인 화장실
place:107,erd_ready,107,구덕청소년 수련관,기타,ETC,ETC,erd_v3_policy,erd_ready,true,서구,"부산광역시 서구 꽃마을로156번길 109, 구덕청소년수련관 (서대신동3가)",POINT(129.0107190 35.1253387),35.1253387,129.0107190,,,,,,1,accessibleToilet,장애인 화장실
place:108,erd_ready,108,서구청,기타,ETC,ETC,erd_v3_policy,erd_ready,true,서구,"부산광역시 서구 구덕로 120, 서구청 (토성동4가)",POINT(129.0242041 35.0979244),35.0979244,129.0242041,,,,,,1,accessibleToilet,장애인 화장실
place:109,erd_ready,109,대신공원 관리사무실 뒤,기타,ETC,ETC,erd_v3_policy,erd_ready,true,서구,부산광역시 서구 보수대로320번길 59 (서대신동3가),POINT(129.0162000 35.1216000),35.1216000,129.0162000,,,,,,1,accessibleToilet,장애인 화장실
place:110,erd_ready,110,서구종합사회복지관 화장실,기타,ETC,ETC,erd_v3_policy,erd_ready,true,서구,부산광역시 서구 망양로193번길 104 (동대신동1가),POINT(129.0260092 35.1111451),35.1111451,129.0260092,,,,,,1,accessibleToilet,장애인 화장실
place:111,erd_ready,111,아미파출소,기타,ETC,ETC,erd_v3_policy,erd_ready,true,서구,"부산광역시 서구 해돋이로 267, 아미치안센타 (아미동2가)",POINT(129.0161623 35.1003259),35.1003259,129.0161623,,,,,,0,,
place:112,erd_ready,112,수산물유통시설관리사업소 냉동,기타,ETC,ETC,erd_v3_policy,erd_ready,true,서구,"부산광역시 서구 원양로 35, 국제수산물도매시장 (암남동)",POINT(129.0103090 35.0589390),35.0589390,129.0103090,,,,,,0,,
place:113,erd_ready,113,송도스포츠센터 화장실,기타,ETC,ETC,erd_v3_policy,erd_ready,true,서구,부산광역시 서구 송도해변로 121 (암남동),POINT(129.0201114 35.0780773),35.0780773,129.0201114,,,,,,1,accessibleToilet,장애인 화장실
place:114,erd_ready,114,동대신동지하철역,기타,ETC,ETC,erd_v3_policy,erd_ready,true,서구,부산광역시 서구 구덕로 지하290 (동대신동2가),POINT(129.0176840 35.1104520),35.1104520,129.0176840,,,,,,1,accessibleToilet,장애인 화장실
place:115,erd_ready,115,수산물유통시설관리사업소 가동,기타,ETC,ETC,erd_v3_policy,erd_ready,true,서구,"부산광역시 서구 원양로 35, 국제수산물도매시장 (암남동)",POINT(129.0103090 35.0589390),35.0589390,129.0103090,,,,,,1,accessibleToilet,장애인 화장실
place:116,erd_ready,116,임시수도기념관 화장실,기타,ETC,ETC,erd_v3_policy,erd_ready,true,서구,"부산광역시 서구 임시수도기념로 45, 임시수도기념관 (부민동3가)",POINT(129.0174350 35.1035310),35.1035310,129.0174350,,,,,,0,,
place:117,erd_ready,117,아미우체국,기타,ETC,ETC,erd_v3_policy,erd_ready,true,서구,"부산광역시 서구 구덕로 193, 부산아미동우체국 (아미동1가)",POINT(129.0195700 35.1019490),35.1019490,129.0195700,,,,,,0,,
place:118,erd_ready,118,꽃마을,기타,ETC,ETC,erd_v3_policy,erd_ready,true,서구,부산광역시 서구 꽃마을로 159(서대신동3가),POINT(129.0085980 35.1212188),35.1212188,129.0085980,,,,,,0,,
place:119,erd_ready,119,남항체육시설,기타,ETC,ETC,erd_v3_policy,erd_ready,true,서구,부산광역시 서구 등대로 107,POINT(129.0255410 35.0815950),35.0815950,129.0255410,,,,,,0,,
place:120,erd_ready,120,동대신2동주민센터,기타,ETC,ETC,erd_v3_policy,erd_ready,true,서구,"부산광역시 서구 보동길275번길 9, 동대신2동주민센터 (동대신동2가)",POINT(129.0232121 35.1131137),35.1131137,129.0232121,,,,,,0,,
place:121,erd_ready,121,부산국민체육센터,기타,ETC,ETC,erd_v3_policy,erd_ready,true,서구,"부산광역시 서구 대신로 150, 부산국민체육센터 (서대신동3가)",POINT(129.0157718 35.1173256),35.1173256,129.0157718,,,,,,0,,
place:122,erd_ready,122,구덕지구대,기타,ETC,ETC,erd_v3_policy,erd_ready,true,서구,"부산광역시 서구 보수대로 258-5, 동대치안센터 (동대신동3가)",POINT(129.0173709 35.1170886),35.1170886,129.0173709,,,,,,0,,
place:123,erd_ready,123,남부민1동 주민센터,기타,ETC,ETC,erd_v3_policy,erd_ready,true,서구,"부산광역시 서구 충무대로255번길 5-26, 남부민1동주민센터 (남부민동)",POINT(129.0233003 35.0926739),35.0926739,129.0233003,,,,,,0,,
place:124,erd_ready,124,수산물유통시설관리사업소회관동,기타,ETC,ETC,erd_v3_policy,erd_ready,true,서구,"부산광역시 서구 원양로 35, 국제수산물도매시장 (암남동)",POINT(129.0103090 35.0589390),35.0589390,129.0103090,,,,,,1,accessibleToilet,장애인 화장실
place:125,erd_ready,125,서대신4동주민센터,기타,ETC,ETC,erd_v3_policy,erd_ready,true,서구,"부산광역시 서구 꽃마을로 58, 서대신4동주민센터 (서대신동3가)",POINT(129.0117419 35.1194216),35.1194216,129.0117419,,,,,,1,accessibleToilet,장애인 화장실
place:126,erd_ready,126,부산서구문화원화장실,기타,ETC,ETC,erd_v3_policy,erd_ready,true,서구,"부산광역시 서구 까치고개로197번길 46, 서구문화원 (아미동2가)",POINT(129.0175820 35.1020336),35.1020336,129.0175820,,,,,,0,,
place:127,erd_ready,127,남항대교 밑 공중화장실,기타,ETC,ETC,erd_v3_policy,erd_ready,true,서구,"부산광역시 서구 충무대로94번길 40, 남항대교 주차장 (암남동)",POINT(129.0235958 35.0793967),35.0793967,129.0235958,,,,,,1,accessibleToilet,장애인 화장실
place:128,erd_ready,128,부산대학병원,기타,ETC,ETC,erd_v3_policy,erd_ready,true,서구,"부산광역시 서구 구덕로 179, 부산대학병원 (아미동1가)",POINT(129.0191003 35.1012531),35.1012531,129.0191003,,,,,,1,accessibleToilet,장애인 화장실
place:129,erd_ready,129,남부민2동주민센터,기타,ETC,ETC,erd_v3_policy,erd_ready,true,서구,"부산광역시 서구 천마로 87, 남부민2동 주민센터 (남부민동)",POINT(129.0205196 35.0845382),35.0845382,129.0205196,,,,,,1,accessibleToilet,장애인 화장실
place:130,erd_ready,130,서구보건소,기타,ETC,ETC,erd_v3_policy,erd_ready,true,서구,"부산광역시 서구 부용로 30, 서구보건소 부민노인복지관 (부용동2가)",POINT(129.0180887 35.1075364),35.1075364,129.0180887,,,,,,1,accessibleToilet,장애인 화장실
place:131,erd_ready,131,대신공원 매점 옆,기타,ETC,ETC,erd_v3_policy,erd_ready,true,서구,부산광역시 서구 대신공원로 37-23 (서대신동3가),POINT(129.0193000 35.1261600),35.1261600,129.0193000,,,,,,1,accessibleToilet,장애인 화장실
place:132,erd_ready,132,임해행정봉사실,기타,ETC,ETC,erd_v3_policy,erd_ready,true,서구,부산광역시 서구 송도해변로 100,POINT(129.0180502 35.0768212),35.0768212,129.0180502,,,,,,1,accessibleToilet,장애인 화장실
place:133,erd_ready,133,서대신1동 주민센터,기타,ETC,ETC,erd_v3_policy,erd_ready,true,서구,"부산광역시 서구 구덕로315번길 49, 서대신1동주민센터 (서대신동2가)",POINT(129.0144129 35.1112042),35.1112042,129.0144129,,,,,,1,accessibleToilet,장애인 화장실
place:134,erd_ready,134,암남공원 (풍차),기타,ETC,ETC,erd_v3_policy,erd_ready,true,서구,부산광역시 서구 암남동 산 193,POINT(129.0109518 35.0613232),35.0613232,129.0109518,,,,,,0,,
place:135,erd_ready,135,송도우체국,기타,ETC,ETC,erd_v3_policy,erd_ready,true,서구,"부산광역시 서구 충무대로 47, 부산송도우체국 (암남동)",POINT(129.0179117 35.0790393),35.0790393,129.0179117,,,,,,0,,
place:136,erd_ready,136,구덕운동장 체육공원,기타,ETC,ETC,erd_v3_policy,erd_ready,true,서구,"부산광역시 서구 망양로 57, 구덕운동장 (서대신동3가)",POINT(129.0152673 35.1158790),35.1158790,129.0152673,,,,,,1,accessibleToilet,장애인 화장실
place:137,erd_ready,137,서대신동지하철역,기타,ETC,ETC,erd_v3_policy,erd_ready,true,서구,부산광역시 서구 대영로 지하1 (서대신동2가),POINT(129.0121780 35.1109370),35.1109370,129.0121780,,,,,,1,accessibleToilet,장애인 화장실
place:138,erd_ready,138,남부민1동 주민복합커뮤니티센터,기타,ETC,ETC,erd_v3_policy,erd_ready,true,서구,부산광역시 서구 천마로 176 (남부민동),POINT(129.0229105 35.0912712),35.0912712,129.0229105,,,,,,0,,
place:139,erd_ready,139,부민산 체육공원,기타,ETC,ETC,erd_v3_policy,erd_ready,true,서구,부산광역시 서구 해돋이로303번길,POINT(129.0137000 35.1040100),35.1040100,129.0137000,,,,,,1,accessibleToilet,장애인 화장실
place:140,erd_ready,140,토성동지하철역,기타,ETC,ETC,erd_v3_policy,erd_ready,true,서구,부산광역시 서구 구덕로 지하170 (토성동3가),POINT(129.0197760 35.1007270),35.1007270,129.0197760,,,,,,1,accessibleToilet,장애인 화장실
place:141,erd_ready,141,남항파출소,기타,ETC,ETC,erd_v3_policy,erd_ready,true,서구,"부산광역시 서구 해안새벽시장길 91, 부산해양경찰서 남항파출소 (남부민동)",POINT(129.0253200 35.0922133),35.0922133,129.0253200,,,,,,0,,
place:142,erd_ready,142,송도지구대,기타,ETC,ETC,erd_v3_policy,erd_ready,true,서구,부산광역시 서구 충무대로 84 (암남동),POINT(129.0214790 35.0794255),35.0794255,129.0214790,,,,,,1,accessibleToilet,장애인 화장실
place:143,erd_ready,143,구덕문화공원(인공폭포 앞),기타,ETC,ETC,erd_v3_policy,erd_ready,true,서구,"부산광역시 서구 꽃마을로163번길 73, 구덕문화공원 (서대신동3가)",POINT(129.0057420 35.1264137),35.1264137,129.0057420,,,,,,1,accessibleToilet,장애인 화장실
place:144,erd_ready,144,아미동 주민센터,기타,ETC,ETC,erd_v3_policy,erd_ready,true,서구,"부산광역시 서구 해돋이로269번길 17, 아미동주민센터 (아미동2가)",POINT(129.0154549 35.1003779),35.1003779,129.0154549,,,,,,1,accessibleToilet,장애인 화장실
place:145,erd_ready,145,해안시장 내,기타,ETC,ETC,erd_v3_policy,erd_ready,true,서구,부산광역시 서구 해안새벽시장길27,POINT(129.0254000 35.0950600),35.0950600,129.0254000,,,,,,1,accessibleToilet,장애인 화장실
place:146,erd_ready,146,한국전력공사,기타,ETC,ETC,erd_v3_policy,erd_ready,true,서구,"부산광역시 서구 보수대로 21, 한국전력공사남부건설본부 (토성동1가)",POINT(129.0239117 35.0987413),35.0987413,129.0239117,,,,,,0,,
place:147,erd_ready,147,서부경찰서,기타,ETC,ETC,erd_v3_policy,erd_ready,true,서구,"부산광역시 서구 대영로 16, 부산서부경찰서 (서대신동2가)",POINT(129.0133528 35.1098549),35.1098549,129.0133528,,,,,,1,accessibleToilet,장애인 화장실
place:148,erd_ready,148,구덕운동장 주경기장 26호,기타,ETC,ETC,erd_v3_policy,erd_ready,true,서구,"부산광역시 서구 망양로 57, 구덕운동장 (서대신동3가)",POINT(129.0152673 35.1158790),35.1158790,129.0152673,,,,,,1,accessibleToilet,장애인 화장실
place:149,erd_ready,149,실버웰요양센터 화장실,기타,ETC,ETC,erd_v3_policy,erd_ready,true,서구,"부산광역시 서구 시약로 35 (서대신동3가, 실버웰)",POINT(129.0085344 35.1128387),35.1128387,129.0085344,,,,,,0,,
